"Row.names","logFC_TNF","AveExpr_TNF","t_TNF","P.Value_TNF","adj.P.Val_TNF","B_TNF","logFC_SCO","AveExpr_SCO","t_SCO","P.Value_SCO","adj.P.Val_SCO","B_SCO"
"0610005C13Rik",-3.28945351174634,0.0305207680701036,-5.99627932221152,7.28293857140987e-07,2.8153377872049e-06,5.81384933006118,3.1051572341569,0.0305207680701036,5.8008143398217,1.32532416571364e-06,2.01237767144009e-05,4.18601113168839
"0610040B10Rik",-0.499008452774206,3.24389274234058,-3.46332366147727,0.00140507880458233,0.00306586272174261,-2.00044105473731,0.422938039671608,3.24389274234058,3.12743087912273,0.00350223725407566,0.0160366956318344,-2.31205741581991
"1110038B12Rik",0.235276298507287,5.53355521848386,2.49724616218879,0.0172746754347256,0.0298442847823829,-5.01563425261524,-0.32089351856354,5.53355521848386,-3.58076772302657,0.00101240390919509,0.00583597984552899,-1.73561202205907
"1110038F14Rik",1.11618616316616,5.80557128941325,14.136659400171,3.46176243318483e-16,6.72847993191345e-15,26.5029249112469,-0.218027413819022,5.80557128941325,-3.16510429366481,0.00316734289818474,0.0147876183271799,-2.91858495064477
"1110046J04Rik",1.3789205072613,0.415051776378426,3.9746192122085,0.000328406366972248,0.00079641075386199,-0.0596274338542058,-0.907890413575447,0.415051776378426,-3.17304228767588,0.00310076785294336,0.0145227705950876,-1.83528660215545
"1190005I06Rik",-1.05803233930811,3.98864600595261,-7.58660198490326,6.02609033958337e-09,3.25083739489733e-08,9.93095080072213,0.441798857185999,3.98864600595261,3.13737874942423,0.00341068189914305,0.015681693314922,-2.5058854866261
"1700020L24Rik",-2.50998065123928,1.93990503777984,-8.91020494852791,1.34309190114889e-10,9.54566159623769e-10,14.1671217131726,1.58752045091213,1.93990503777984,5.48238607626461,3.51702178944824e-06,4.62069299241763e-05,4.28455570432325
"1700080G18Rik",-1.61513561947968,1.85938962012966,-7.14577364707191,2.2320640725405e-08,1.09861877045611e-07,9.19233150105796,1.15389422271775,1.85938962012966,5.14977138304352,9.72934273316147e-06,0.000111119831138276,3.4286678289262
"1700086P04Rik",-0.982622343886843,1.78084611454384,-3.54263629436581,0.00112657870591936,0.00250167053876089,-1.36953521147389,0.849441474307151,1.78084611454384,3.25324170645342,0.00249871009527623,0.0122120056769134,-1.66442083495981
"1700096K18Rik",-1.32009219277201,4.43505191924507,-10.5982570073974,1.44463726067606e-12,1.41913658629943e-11,18.3046166260344,0.381963146858723,4.43505191924507,2.93845060966156,0.00575177928794117,0.0239110260884883,-3.00138578463505
"1700123O20Rik",-0.201130488558144,4.90395339092392,-2.27976134480177,0.0287090092829323,0.0470573184336062,-5.28441224962545,0.319308236325996,4.90395339092392,3.91196174367901,0.000393795945254221,0.00264127604440552,-0.674433122582976
"1810021B22Rik",-1.64368164798148,4.780502300372,-15.8634344685131,9.84665331577234e-18,2.69966728829681e-16,30.2981223117491,0.842103020641182,4.780502300372,7.94079888647977,2.13482868127987e-09,7.54093077297602e-08,11.4117039726433
"1810024B03Rik",-0.944610454183827,4.92288615678561,-7.81599425441857,3.07247704581044e-09,1.74442176065792e-08,10.433608668478,0.362253910723857,4.92288615678561,2.99523020675073,0.00496249732153207,0.0211362972561139,-3.04885207029757
"1810055G02Rik",0.728773261151615,3.67269943922065,5.88562659564285,1.02203042821545e-06,3.8585327974675e-06,4.86598525661483,-0.313654379412803,3.67269943922065,-3.01708730323207,0.00468680561086281,0.0202694034446332,-2.89213661613366
"2010003K11Rik",-2.94428352162208,2.84707233784966,-14.1832515256291,3.13207304493634e-16,6.14845221034258e-15,26.7899902288741,1.65347067977974,2.84707233784966,7.57479265687899,6.23966505361621e-09,1.91636834379368e-07,10.1920435213123
"2010320M18Rik",-0.350091283575375,5.29401711052949,-4.2082785616529,0.000165682720129575,0.000423009030964883,-0.522426830496373,0.24031699657889,5.29401711052949,3.01836939329677,0.00467109117748992,0.020228101872289,-3.11956180635651
"2200002D01Rik",1.36069183258186,1.30791627245769,5.13547738924515,1.01632341417255e-05,3.22761336215552e-05,3.08949915003342,-0.57948795221329,1.30791627245769,-2.95255697009502,0.00554534941498176,0.0231917874505334,-2.6382017501505
"2210408F21Rik",-0.638010258925997,4.7799625641762,-6.20444614952555,3.85367574498196e-07,1.54697742222855e-06,5.64620564295059,0.546603333119925,4.7799625641762,5.59025869060123,2.52701281186525e-06,3.48290854607315e-05,4.32046258664687
"2300009A05Rik",-1.04268880921639,5.88395225510197,-14.8331223643347,7.94236687717428e-17,1.80547291747403e-15,28.0256853925134,0.460672993466463,5.88395225510197,6.53467950670849,1.40932143075376e-07,2.80390796627874e-06,7.06312868945043
"2310001K24Rik",-3.22586079688139,1.62473809695569,-6.99069031987228,3.55312935963846e-08,1.69509988617123e-07,8.73230698817835,2.60321904003751,1.62473809695569,5.63685755794989,2.19066213656726e-06,3.0841804161361e-05,4.2879767542138
"2310010J17Rik",-1.23929238619701,4.71632662471765,-11.285971562705,2.53466652661356e-13,2.83450196028311e-12,19.9887270240629,0.389276510123784,4.71632662471765,3.43670406104955,0.00151257585943248,0.00813371467164282,-1.84708167627483
"2310022B05Rik",0.316843673869915,6.03162832333298,4.45830792062966,7.88402902392882e-05,0.000213632922426073,0.034167167102316,-0.436514071869214,6.03162832333298,-6.34227157438066,2.53078927118516e-07,4.67997677452077e-06,6.34046443486367
"2310034G01Rik",-2.23016290216151,1.45728624920458,-7.3190978964002,1.33092119293299e-08,6.81608470111617e-08,9.71812252979497,1.42372750552809,1.45728624920458,4.53238217284008,6.31586233123234e-05,0.000564932098437295,1.69403014202987
"2310039H08Rik",-0.38278690422228,6.51069081834992,-3.89671081175127,0.000411537084128688,0.000981466448059482,-1.57135353639921,0.38560392433194,6.51069081834992,4.05723389984459,0.00025815657472246,0.00185715321254609,-0.49420180758928
"2310061I04Rik",-0.798574114121669,5.44722048638428,-8.36992051202064,6.1881111546178e-10,3.92512555925703e-09,11.9929623443863,0.505109193190949,5.44722048638428,5.42060485297122,4.24976299957671e-06,5.36242822128406e-05,3.71568890455304
"2410022M11Rik",-0.860572867609223,3.54203679216392,-5.72890308099401,1.65211846973679e-06,6.03831899193143e-06,4.54952453645102,0.756304939797327,3.54203679216392,5.28298832917879,6.47575768581588e-06,7.74072838675337e-05,3.67548969996366
"2510009E07Rik",-0.742448200304745,3.34004608245855,-5.47445623120993,3.60351355436693e-06,1.24201732148469e-05,3.7476193039368,0.467059661502147,3.34004608245855,3.5674663045655,0.0010509030462295,0.00601212788147951,-1.23159252039002
"2510046G10Rik",-1.22126407790847,3.79268195379986,-7.11572544457846,2.44205986911348e-08,1.19351376701743e-07,8.70097598492849,0.87660934072119,3.79268195379986,5.21984303388254,7.85475515926425e-06,9.18438071050541e-05,3.46676524901684
"2610029K11Rik",-0.816652732942607,3.32837327491629,-4.89582275123621,2.10825021482885e-05,6.31778918835426e-05,2.08825379199469,0.488361686898537,3.32837327491629,3.03679936399483,0.0044506203183606,0.0194403622791627,-2.50444015996882
"2810001A02Rik",-0.627649644433596,5.52501664180967,-6.6211762099888,1.08397835617754e-07,4.76127202017223e-07,6.74973855692543,0.242993510524937,5.52501664180967,2.60603121774975,0.0132807791516557,0.0473901232506052,-4.07735441302388
"2810004N23Rik",0.365094262916882,7.69470742112837,4.43671728250322,8.40932161930803e-05,0.000226669354499877,-0.130080843438327,0.348376760955681,7.69470742112837,4.40275968960145,9.30596260914287e-05,0.000779770929422355,0.3892770830881
"3300005D01Rik",0.676243858696201,4.04351047579735,6.03933615627612,6.38381783055125e-07,2.48486581210306e-06,5.19314928231424,-0.329726602398193,4.04351047579735,-3.39580839539192,0.00169324168302898,0.00891824347159641,-2.04676386567861
"3930402G23Rik",-1.05676103140628,4.076582809578,-7.03368707707078,3.12279898346108e-08,1.50317349681248e-07,8.56777759469565,1.63579268233891,4.076582809578,12.1706812667894,2.9500829689617e-14,3.86723098531223e-12,22.2555843225033
"4122401K19Rik",-1.88010166445065,2.37032383440733,-6.48583808787269,1.63479538826328e-07,6.98057039114374e-07,7.28733959634829,1.70104907005255,2.37032383440733,6.10101212964313,5.28627308503049e-07,8.9737337924014e-06,5.99401342623021
"4930412C18Rik",-1.56792256750838,2.42589109999768,-6.92145096095454,4.37558802100329e-08,2.06162889264364e-07,8.39370134566305,0.720322386067837,2.42589109999768,3.06612782187941,0.00411992160419757,0.0183145573045678,-2.18646027207345
"4930453N24Rik",0.288413799456149,5.67915886459427,3.90301607802113,0.000404109925274305,0.000964728631806202,-1.47805724309178,-0.328270646538082,5.67915886459427,-4.67571731393435,4.10412578376648e-05,0.000388741577755103,1.357120375764
"4930503L19Rik",0.793051549606209,1.04786140390027,3.66539211214818,0.000797506105835196,0.00181956624185721,-1.03308573401535,-0.698897909318333,1.04786140390027,-3.66906805223595,0.00078924868108703,0.00473148167655731,-0.641667458012759
"4930523C07Rik",0.758924021664434,5.01440477692209,6.17597212835733,4.20385317750632e-07,1.67670925585597e-06,5.56271340720565,0.312832601266177,5.01440477692209,3.16296032708169,0.0031855556270498,0.0148491447206375,-2.76397483195881
"4931406C07Rik",-1.11238436071687,6.88346464279208,-11.4193905958512,1.82108051453875e-13,2.09610808883202e-12,20.1523798844653,1.62802822917464,6.88346464279208,17.6439195046701,3.3682572642456e-19,1.72776953058998e-16,33.7153931031742
"4931408D14Rik",-3.40198657725734,4.12455919061805,-11.6800527901855,9.60743448216322e-14,1.15661746959757e-12,21.289549477465,1.72158368038571,4.12455919061805,5.54047128782118,2.94358637222922e-06,3.98719081740073e-05,4.56755087228887
"4933406C10Rik",-2.46540900142929,-0.0467871280264988,-3.81768887122088,0.00051665364043716,0.00121303077609505,-0.188251755205735,2.4687917209852,-0.0467871280264988,3.96828448309339,0.0003345038443233,0.00231058334620977,-0.0321099026764129
"4933412E12Rik",1.77655465569812,2.50636257397124,9.62945291390445,1.86108474066414e-11,1.52162701111265e-10,16.045086966358,-0.568210045397353,2.50636257397124,-4.56769436963199,5.68080005352834e-05,0.000516746947043387,1.46215445590704
"4933431K14Rik",-1.29047244162969,0.344344963854944,-3.21266476178925,0.00278787185365644,0.00573258053575672,-1.80244165182111,1.26312736280315,0.344344963854944,3.31541065548667,0.00211047046469065,0.0106407395480429,-1.38560946917609
"5031439G07Rik",0.839959100184362,5.41821274923758,11.7845432653814,7.452745619894e-14,9.08341868011461e-13,21.0755738846764,-0.251858288996488,5.41821274923758,-3.98349885349109,0.000320041338039892,0.00223555222391631,-0.671850190066345
"5930430L01Rik",-0.640697457541756,3.90366294806894,-4.93800128591994,1.85470438143188e-05,5.60784271966513e-05,1.95452812367956,0.496261008990308,3.90366294806894,4.01092102056844,0.000295498866062844,0.00208261387204865,-0.186490166461922
"6330409D20Rik",-5.48746638138461,0.941663201709686,-10.1896955064184,4.18197663730924e-12,3.78656641342858e-11,16.8633039330474,2.86847063118751,0.941663201709686,4.71350353007747,3.6618488344898e-05,0.000352098553784112,1.60745806169795
"6430571L13Rik",-0.760834848804604,4.29235425477867,-6.80892850461564,6.14241321683122e-08,2.80775633987504e-07,7.6063670645092,0.904834745084361,4.29235425477867,8.73225988088486,2.2125000100018e-10,1.07837051778959e-08,13.6457887848088
"8430430B14Rik",7.43216030124389,-1.69182624714877,16.8852107240056,1.37159430193498e-18,4.6317765942968e-17,29.3947356723373,-1.1507078644758,-1.69182624714877,-5.46209053298336,3.74264339207498e-06,4.86296329732386e-05,4.34295504204989
"9130401M01Rik",0.60405927288628,6.55543362441635,7.21992377952381,1.78851783143016e-08,8.94865707176126e-08,8.43969274218655,0.413796929272235,6.55543362441635,5.4774753045541,3.57033666488422e-06,4.68031466358934e-05,3.67074135578356
"9330020H09Rik",-1.24015706628282,3.19530626775872,-6.32328651762586,2.68156706785878e-07,1.10774258636547e-06,6.4854293513771,0.598955275371179,3.19530626775872,3.03292082492405,0.00449618541267526,0.019610349537428,-2.40220954121198
"9330133O14Rik",-0.318158460231117,4.47495877004976,-2.47072119357288,0.0184023478956434,0.0315705831718483,-4.74744036627249,0.503272155624767,4.47495877004976,4.27891970274786,0.000134458825740828,0.00107040838467631,0.47555055780473
"9330154J02Rik",2.31704502898843,0.838240699849375,7.58669378545662,6.02445940680662e-09,3.25083739489733e-08,10.4637170315214,-0.815291325176152,0.838240699849375,-4.35640640278206,0.000106832904801003,0.000877115247628559,1.05194553619345
"9330160F10Rik",-1.17311116773123,1.27392314734013,-3.54931080331204,0.00110573578178117,0.00246048109269224,-1.14906257065458,1.11740040674675,1.27392314734013,3.58065817433056,0.00101271535697256,0.00583597984552899,-0.756994441678557
"9430081H08Rik",-0.967032724943112,1.1087565444231,-3.05364492715965,0.0042577311708825,0.00841933853940633,-2.40679129325482,0.833635273478881,1.1087565444231,2.78454061138984,0.00852450288680527,0.0331702127501743,-2.61856282290315
"9530068E07Rik",0.302318453150261,6.25186004660727,4.47907909651523,7.40921788183701e-05,0.000201786594113373,0.0903019712064079,-0.210492910033615,6.25186004660727,-3.25656336905972,0.00247634924466584,0.0121328772377772,-2.69283902037488
"9630013D21Rik",-3.2358829998253,4.13723663777299,-23.5461376722566,2.54734468245032e-23,2.70752905977918e-21,42.9696947482778,0.782165741156013,4.13723663777299,4.9340750588713,1.87696939216797e-05,0.000198249640902396,2.74598871236953
"A430046D13Rik",-1.59046663236795,3.32150428504047,-10.3162854692954,3.0015173835989e-12,2.80270682720013e-11,17.828911296542,0.622758192107459,3.32150428504047,3.85109853000421,0.000469363012339671,0.00307299573836778,-0.302685475680211
"A530013C23Rik",-1.29283314876735,1.25156993185687,-4.5990211722005,5.17041100534074e-05,0.000144894320762494,1.72074259484368,1.16060164698936,1.25156993185687,4.33319500086335,0.000114463965749846,0.000933272887295562,1.18372610778936
"A530016L24Rik",-3.68059468520163,6.36945477447031,-34.9468170517829,3.49899791774377e-29,2.17269354913374e-26,56.4837378135133,1.76270413045239,6.36945477447031,15.9822717520744,7.79082760231165e-18,2.96503819522816e-15,30.5066692367723
"A530020G20Rik",-2.99794020269966,1.49681182469342,-7.05552059053668,2.92482125876198e-08,1.41422300044565e-07,8.9604103909283,1.32126931476302,1.49681182469342,2.80851042424839,0.00802314162309445,0.0315744612091514,-2.50226151271891
"A930005H10Rik",-1.40712150150521,3.37834793402264,-10.0204415744806,6.53713434639579e-12,5.74274840050466e-11,16.9767205977953,0.512603380678647,3.37834793402264,3.51597636810995,0.00121366850151176,0.00675099527620731,-1.30573034713769
"Aacs",-0.842629697575988,7.00481795182043,-7.7569886712223,3.65179305999604e-09,2.04382611583649e-08,9.94003174599892,0.373107884988002,7.00481795182043,3.44441159560848,0.00148066453346605,0.00798030158329486,-2.23458339672409
"Aamdc",-1.58190279464688,4.87613200812182,-14.7516745860181,9.40991250444697e-17,2.07510556499935e-15,27.9625607698644,0.479321646340895,4.87613200812182,4.25747821030077,0.000143269650050166,0.00112987655835017,0.408841885499682
"Aasdhppt",-0.251111510584352,4.79551055731117,-2.51328966731257,0.0166236307668366,0.0287954185563262,-4.78862286999225,0.243776512231938,4.79551055731117,2.60101302356463,0.013444506985984,0.0478198050710399,-3.99578795069545
"Aatf",-0.660576400013114,4.67995416809729,-5.90828641745755,9.53496986097065e-07,3.61564259921835e-06,4.74213985851793,0.696926545125146,4.67995416809729,6.61484107209008,1.10500018939111e-07,2.25550038658067e-06,7.41401871626319
"Aatk",-3.15195642132451,5.85772098658407,-19.8768119650361,7.0486558380812e-21,3.99807892200394e-19,37.5765970216999,2.08244301696371,5.85772098658407,12.8412889395958,6.15884997542973e-15,1.07888800569033e-12,23.9212647071909
"Abcb10",-0.62192734480163,5.02230698678789,-7.7325587177077,3.92295480992712e-09,2.17904994574012e-08,10.1534188568855,0.231038868562755,5.02230698678789,2.91840491066326,0.00605757286582117,0.0249623627911136,-3.28583246448383
"Abcb8",-0.89610127505282,4.97325703663506,-9.10727775686766,7.76342297794257e-11,5.71027832255401e-10,14.1706122169293,0.44661594888691,4.97325703663506,4.57429516632058,5.5692807879259e-05,0.000508957201672733,1.27737841548498
"Abcb9",-1.76808629481956,3.23311087652308,-8.12362183478001,1.25632453276615e-09,7.57002902838357e-09,11.862074781966,1.09740884955061,3.23311087652308,4.98633592622348,1.60115907045361e-05,0.000171887849983728,2.93846331662633
"Abcc3",4.05666221974223,0.354817157438945,5.23485963088061,7.50240451914391e-06,2.44714870104672e-05,3.6924620980745,2.04884788495209,0.354817157438945,6.6826212271611,8.9985626946313e-08,1.90453858049291e-06,7.88103675959646
"Abcc5",0.962362719046877,6.63911212852515,11.3084504078767,2.39695219677348e-13,2.69840095587151e-12,19.807094748629,0.397222209697996,6.63911212852515,5.28304051536262,6.47472415971153e-06,7.74072838675337e-05,3.0636912127025
"Abcd2",-2.32195412367307,6.31628316312014,-24.6008193906461,5.83205814103208e-24,7.47898064651048e-22,44.6263190449235,1.59967483188032,6.31628316312014,16.8318085439888,1.516901175938e-18,7.45683336404855e-16,32.2094891321419
"Abcd3",-0.436368836337112,6.24583395610296,-6.83422048146631,5.69105468972912e-08,2.61664315001653e-07,7.28071427745475,0.210886538892481,6.24583395610296,3.38047809792302,0.00176615648863655,0.00921588423393807,-2.31208491942193
"Abhd1",-0.497846821746856,5.79475668562994,-5.73438974581392,1.62456638214194e-06,5.94498578675888e-06,4.05067043174812,0.52461440605022,5.79475668562994,6.36597684157997,2.3544284376526e-07,4.40913439800404e-06,6.5391148175701
"Abhd11",-0.401729006533313,5.35958046041275,-5.16522994451233,9.28081786491539e-06,2.97460171611714e-05,2.33500309200759,0.251152773778396,5.35958046041275,3.36323243887261,0.00185177503709424,0.00958632816482575,-2.22670950601114
"Abhd12",-0.551083978272398,6.22650232624278,-5.91397818342374,9.37018580998104e-07,3.55578810505488e-06,4.46605881126573,0.30000092443925,6.22650232624278,3.28282532048821,0.00230615528712575,0.0114432475196175,-2.56666106656711
"Abhd13",-0.27248434322788,4.70566379665245,-2.76658501882908,0.00891902984985917,0.0164339706651005,-4.1907130506559,0.262684231599234,4.70566379665245,2.85398781569628,0.00714669897864462,0.0286889263525176,-3.39359218690043
"Abhd15",-1.00533053085853,3.8480456138078,-5.62273282397424,2.28759208467293e-06,8.18841365745488e-06,4.30160699530279,1.29634143537565,3.8480456138078,7.95208613968287,2.06585260066354e-09,7.36342265336208e-08,11.5215450216477
"Abhd3",-2.15049493422722,1.7320174696608,-6.47880863398515,1.67010887779127e-07,7.12104970732973e-07,7.26073263175035,1.32911436678179,1.7320174696608,3.89986687284743,0.000407803014869697,0.00272130088768817,0.048111568914817
"Abhd5",-0.929338481826589,7.68631474599112,-11.9932845563427,4.50556834127717e-14,5.7280921649125e-13,21.4182148917589,0.953908366925958,7.68631474599112,12.5363368497553,1.24732728125651e-14,1.96212896856857e-12,23.2029085902279
"Abhd6",-0.820463149688425,5.52753123298588,-7.30121802164342,1.40365736462161e-08,7.15041001200593e-08,8.80545319389748,0.372699189873868,5.52753123298588,3.34844240647378,0.00192835401158839,0.00989592023867759,-2.26649190966303
"Abi2",0.304631229805088,4.42175688763203,2.96296017865176,0.00539759607589861,0.0104309317777972,-3.75505112117988,-0.356051449269457,4.42175688763203,-3.70944971596815,0.000703811847130642,0.00430906703292544,-1.23256677151191
"Abi3bp",0.544018474516228,2.31831721741925,2.82902569805883,0.00761602776919857,0.0142557346693645,-3.5890373756729,-0.825746421792497,2.31831721741925,-4.51333676068143,6.68692611934399e-05,0.000589628956323023,1.45620270968712
"Ablim2",-1.15516199349453,3.92922609182424,-7.74392649199548,3.79432937822913e-09,2.11657200966181e-08,10.5350963212937,0.90499609463946,3.92922609182424,6.27827216537765,3.0761612299601e-07,5.55923314822662e-06,6.60021853794798
"Abtb1",-1.0627069767793,4.31499484072139,-10.9901586440988,5.31863241655521e-13,5.60761619754409e-12,19.334404369842,0.547492230270148,4.31499484072139,5.68294028273198,1.9020761168465e-06,2.71679104437713e-05,4.71876715613419
"Abtb2",0.608941202065093,2.27783934923963,3.62901657100169,0.000883850438270681,0.00200108759752782,-1.47308876130702,-0.930181534085805,2.27783934923963,-5.80526164935239,1.30738383003001e-06,1.99025992602503e-05,5.29369091902846
"Acaa1b",-1.97409303386886,2.54974408681826,-3.0467058293796,0.0043362102463332,0.00856211020690195,-2.25000816330454,3.93387836429214,2.54974408681826,7.05198956777924,2.95595866507732e-08,7.16106782968835e-07,8.17702599026832
"Acaa2",-1.12064129738165,7.17247324780394,-12.6685503709388,9.17312002770017e-15,1.33610456897292e-13,23.0621128825564,0.740032023836095,7.17247324780394,8.42246735959722,5.3253747453929e-10,2.31502399882372e-08,12.5055488575806
"Acaca",-1.01824297699846,5.79905194215663,-9.34805132189896,4.00073556842012e-11,3.07496275154531e-10,14.6850465285752,0.40380194778754,5.79905194215663,3.69306909943085,0.000737331319980362,0.00448172844571268,-1.37861487807284
"Acad11",-2.3637280504769,5.31180137322435,-14.5693122455665,1.37890061293304e-16,2.94715025930871e-15,27.6201996054723,0.929645923900707,5.31180137322435,5.38549045744083,4.7321930566901e-06,5.8768856508242e-05,3.81009044596547
"Acadm",-1.17904812517296,7.95967438645952,-19.0650603369753,2.75268924759091e-20,1.3364702774929e-18,35.9517343027715,0.89941134689041,7.95967438645952,14.6442368230855,1.17807139605172e-16,3.08864140680405e-14,27.8752940422418
