"Row.names","logFC_TNF","AveExpr_TNF","t_TNF","P.Value_TNF","adj.P.Val_TNF","B_TNF","logFC_ROSI","AveExpr_ROSI","t_ROSI","P.Value_ROSI","adj.P.Val_ROSI","B_ROSI"
"Nat8l",-1.47390602739588,5.84622957828672,-12.8208257062057,6.4552974832871e-15,9.78915163339604e-14,23.7414689979637,3.15681177329115,5.84622957828672,30.4328234766593,4.14928140480638e-27,4.34204182746232e-24,51.5066175368966
"Natd1",-0.776580881958185,5.43598567504823,-9.0451863265982,9.22198966563812e-11,6.69544825078145e-10,13.9070436852363,0.401406019618867,5.43598567504823,4.71186439991519,3.68001762177417e-05,0.000179482628779213,1.25493225088987
"Nav2",2.25955000201616,0.816826748622094,5.86015766872442,1.10496880269413e-06,4.15172673063227e-06,5.46739781283393,-0.85443132640317,0.816826748622094,-3.34993754170166,0.00192047700938335,0.00602032017120015,-1.71958072071811
"Nav3",0.651313570120151,4.62060846539986,4.4290161700929,8.60490142833119e-05,0.000231570773383785,0.405002749522588,1.01390543603924,4.62060846539986,9.07509385016558,8.48756082295715e-11,1.32806687784149e-09,14.255495702372
"Nbeal1",0.471307596041249,5.5790310628419,4.53910789063004,6.18973578356722e-05,0.000170942188142617,0.37878698680766,-0.505378142986758,5.5790310628419,-5.0857421778528,1.18283738020356e-05,6.46369403040373e-05,2.26654786108493
"Nbl1",1.01715685200581,1.56342711396561,4.26360705173759,0.000140694923683011,0.000365299011798451,0.516906344463089,-0.975767418726453,1.56342711396561,-4.69981916407511,3.81629386500182e-05,0.000185439188712074,1.91054916762937
"Ncald",-1.18445104897155,0.124292964740416,-2.95106621391157,0.00556683110872316,0.0107281073865919,-2.53129378978295,1.02845250083812,0.124292964740416,2.65166057796901,0.0118741737535907,0.0288908026283488,-3.01636096426426
"Ncam1",-0.589185018154803,5.61630700688084,-5.46531085428732,3.70590257981559e-06,1.27270054964721e-05,3.08723593221319,-0.527749537962819,5.61630700688084,-4.61496744300528,4.92826713782056e-05,0.000234355887513128,0.876199003493926
"Ncan",-2.93059031788124,1.1186684727964,-7.46371988363906,8.66418392958258e-09,4.56543287187206e-08,10.0617117420909,1.48323659156478,1.1186684727964,3.46237963210043,0.00140876225933887,0.00458119546187431,-1.04934440019492
"Ncapg2",1.03348918581185,2.74658546788903,5.89924845278179,9.80261811674919e-07,3.71033970296461e-06,5.17206218293644,-0.335618549905041,2.74658546788903,-2.44290751716747,0.0196565807608765,0.0443419387795069,-4.33490337561463
"Ncbp2as2",-0.51154877328757,6.7957359201724,-7.85754426510029,2.72121227527909e-09,1.5577322864504e-08,10.2691151088335,0.321220805353022,6.7957359201724,4.98831008139052,1.59156908271991e-05,8.44304498108342e-05,1.85739315929218
"Nceh1",1.50919696884475,1.29995744624774,5.73234489133675,1.63478076017223e-06,5.9768030395141e-06,4.96506731214239,-0.675750618319958,1.29995744624774,-3.37286322217103,0.00180348356278536,0.00570595309030347,-1.76924347780975
"Nck1",0.61963472956082,4.77209953214401,6.26394374895405,3.21362529322042e-07,1.3055906063848e-06,5.77559334206819,-0.237026355765344,4.77209953214401,-2.69004500213457,0.0107989105931141,0.0266315943096906,-4.2241655669844
"Nckap1",0.335571215245857,7.01535270536266,6.130372066975,4.83244235658113e-07,1.9131931182196e-06,5.02617980765698,-0.172313056255183,7.01535270536266,-3.23322026428396,0.00263762073849922,0.00795873388051505,-3.16558299781464
"Ncl",0.953418890784782,9.95718488908323,14.27092413277,2.59607008580004e-16,5.22669537069436e-15,26.5436488889689,-0.329333317985524,9.95718488908323,-5.00252024000644,1.52420137501731e-05,8.1258598384339e-05,1.73673504645433
"Ncoa1",-1.1472233581716,5.970311542822,-14.4508428122339,1.77069417895217e-16,3.6458376829455e-15,27.1546782985454,0.359063164237606,5.970311542822,4.4172645506733,8.91200663446958e-05,0.000397669645512376,0.291002250369474
"Ncoa3",0.693623199235973,3.2257010852685,5.07315947257015,1.22909658044228e-05,3.84434821210445e-05,2.49142691633957,-0.710426314912928,3.2257010852685,-5.70959744405496,1.75283449316806e-06,1.14570312190564e-05,4.6026053400908
"Ncor1",0.379119263716023,8.75618759611018,5.94825080176734,8.43655847379867e-07,3.22640249185986e-06,4.38291167957634,0.29718848610038,8.75618759611018,4.77440571967551,3.04616160866733e-05,0.000151646774525125,1.09032516984339
"Ndc1",-0.695503397082408,4.53022604243777,-7.47173733822734,8.46094471614986e-09,4.46631882600161e-08,9.53421775498424,0.521693958513543,4.53022604243777,5.80219627168726,1.31972324889376e-06,8.81159869295335e-06,4.71959760063993
"Ndc80",1.04508926251059,2.02962949232032,4.14739254611407,0.000198215820817954,0.000498412245100218,0.0514004721317498,-0.516912403098481,2.02962949232032,-2.64737377349232,0.012000215614287,0.0291313876167403,-3.7908965246829
"Nde1",0.433861780891757,4.45600879038567,4.74680338032243,3.31136281463686e-05,9.60360336457368e-05,1.19359780228211,-0.261074411231919,4.45600879038567,-3.13681167555742,0.00341583936441818,0.00991879715023523,-3.09622332139178
"Ndrg2",-2.03177423161977,2.39436746438705,-7.63910565732802,5.16254392312554e-09,2.81588965349214e-08,10.5836110820247,1.42155947592487,2.39436746438705,5.26787034814473,6.78218881462303e-06,3.91277572786907e-05,3.71388448394502
"Ndrg3",-0.57088154006576,5.12166514861635,-7.18833023574232,1.96544599151278e-08,9.77997967434323e-08,8.52196561166258,0.251113879903182,5.12166514861635,3.21173295048179,0.00279487239966647,0.00836688773693605,-2.9223625832325
"Ndst1",0.593308555964009,6.83433647063366,9.65889630741201,1.71888838327127e-11,1.41221762854e-10,15.3752642651113,-0.48162080539906,6.83433647063366,-8.05627571178742,1.52661675204951e-09,1.83598618151683e-08,11.0887797989724
"Ndufa1",-0.710269008472615,8.70568795446045,-7.66498644174401,4.78408104312047e-09,2.6203615667008e-08,9.58435581821812,0.421463939484212,8.70568795446045,4.56159681118217,5.7857729829038e-05,0.000271090348102856,0.474511020185291
