"GeneID","gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Dele1","Dele1",0.243265886595045,4.76865261137088,2.93592293484819,0.005789523424643,0.0240269249808609,-3.17255662745087
"Mllt3","Mllt3",-0.282466238101751,4.55788602793182,-2.95110212922043,0.00556631265302606,0.0232547297026918,-3.1729981435839
"Ube2a","Ube2a",0.183125466379603,6.46956111611214,3.04505876466364,0.00435503770107604,0.0191458868146927,-3.17528374648773
"Plekhg3","Plekhg3",0.338044749585471,4.60115670585879,2.92972742592868,0.00588302346284976,0.0243451107733081,-3.17793713127483
"Dnajc1","Dnajc1",-0.209141870303444,6.49728066158151,-3.07683731907432,0.00400506196534048,0.0178713014625896,-3.17889458516498
"Stim1","Stim1",0.319778309663455,4.64184438887132,2.92290268360701,0.0059876604163894,0.0247001460113854,-3.18011462947212
"Def8","Def8",0.234048093239156,5.15355399196978,2.98037361820528,0.00515853736071643,0.021829420294739,-3.18064893285867
"Gm57395","Gm57395",-0.75396793053437,1.86003485388004,-2.65391736980391,0.0118083115203513,0.0433191726732292,-3.18498998879495
"Ap1s2","Ap1s2",-0.288951722437305,3.67274271944556,-2.91771485031293,0.00606836657998658,0.024998110653171,-3.18542921743261
"Sdf2l1","Sdf2l1",-0.310687310842314,4.80321582160804,-3.01067628605446,0.00476613568832604,0.0205222149090769,-3.18707207784
"Slc25a3","Slc25a3",0.169615542968744,8.73369084448051,3.10493748594471,0.00371792008745754,0.0167868431656426,-3.18908118924041
"Wdfy1","Wdfy1",-0.269604292799605,5.6315776546167,-3.03736953522587,0.00444395881747374,0.019420548898228,-3.19219977154454
"Fzr1","Fzr1",0.259149903586827,5.51603931120953,2.99828151122801,0.00492311252415401,0.0209912835417308,-3.19535025717612
"Mrpl49","Mrpl49",0.265625856106966,6.09230687169266,3.0236283196618,0.00460715175036872,0.0199908703018941,-3.19611071248858
"Ubxn2a","Ubxn2a",0.323448003640285,4.31946183286475,2.9319634578254,0.00584911581641394,0.0242302908715069,-3.19756470736291
"Spast","Spast",0.254909311825456,4.86577741481552,2.93634779079428,0.00578316309730726,0.0240161063787508,-3.19802256999469
"Kif23","Kif23",-0.407394664979932,2.42750593193872,-2.74998062597304,0.0092989299452538,0.0356776505671884,-3.20422773131842
"Dcaf12","Dcaf12",-0.192861217271476,6.05570782990123,-3.03908065464346,0.00442402371779864,0.0193672103237805,-3.20609942872937
"Ccnd2","Ccnd2",0.154465296322039,12.0097475143009,3.13205911291637,0.00345935505244235,0.0158622117795238,-3.20783742015692
"Micu3","Micu3",0.393252859098273,3.74067294984813,2.80967719340006,0.00799945350046059,0.0315117036388761,-3.20968445116422
"Gsap","Gsap",0.245466867095435,3.30522882000171,3.00518803827164,0.00483505173769673,0.0207294578389701,-3.21210373876865
"Rcbtb2","Rcbtb2",0.247561467707077,6.0010202977624,3.00903315255031,0.00478667079438143,0.0205956024916529,-3.21299470190704
"Grn","Grn",-0.213818364120229,8.93388368666009,-3.10861018483221,0.00368186430228578,0.016649534319037,-3.21443931153039
