"GeneID","gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1700096K18Rik","1700096K18Rik",0.669877474807943,4.43505191924507,5.3242033897787,5.70863081572314e-06,4.0917634485967e-05,3.49548466569551
"Pgbd1","Pgbd1",1.63537568595103,0.77100429635204,5.18383176340594,8.76828157772672e-06,5.97966393375837e-05,3.4925299938195
"Tpm2","Tpm2",-0.609624329316618,3.95727759785308,-5.34341916741928,5.3826162614092e-06,3.879297901778e-05,3.49211543410466
"Trim37","Trim37",-0.464946307011656,4.76943839372533,-5.39666533144088,4.5730157967576e-06,3.37836195179375e-05,3.48581883217128
"Atraid","Atraid",0.348014022015442,7.40295599230601,5.4756209095349,3.59067848951546e-06,2.70380154778615e-05,3.47974051192603
"Mcm4","Mcm4",-0.392284133664601,4.82328103795772,-5.4076939954616,4.42115805667453e-06,3.27643358999033e-05,3.47937574712952
"Tmem205","Tmem205",0.545049697495135,5.3927550884905,5.39014050564183,4.66529634767265e-06,3.43792419174528e-05,3.47162710182186
"Tmem237","Tmem237",-0.571077822249487,4.06428014058355,-5.35672566594045,5.16779983969892e-06,3.74967420103123e-05,3.45641034876928
"Zfp395","Zfp395",0.509941009673545,4.53212968236869,5.33367615859006,5.54552790232092e-06,3.98453947573583e-05,3.45487055511155
"Slc25a13","Slc25a13",-0.663846981453256,2.84482246462748,-5.27152749688036,6.70676195229409e-06,4.72678479768015e-05,3.45469814115211
"9330154J02Rik","9330154J02Rik",-1.02037427888306,0.838240699849375,-5.20770706996389,8.15151189220771e-06,5.62406650902144e-05,3.45405578386884
"P2rx4","P2rx4",-0.303222701549624,6.15008876933838,-5.4647657205474,3.7120966314564e-06,2.78596158129278e-05,3.45282897241752
"Rock2","Rock2",-0.406818158854525,7.11001115100958,-5.46649605649057,3.6924713561544e-06,2.77476287005794e-05,3.44632174750788
"Slc35e4","Slc35e4",-0.534477843116748,3.4005862348151,-5.27555344894736,6.62469448945884e-06,4.67732768322175e-05,3.44105038833047
"Dcp2","Dcp2",-0.474758939086004,4.65524369463739,-5.38748072165315,4.70344433500127e-06,3.46171155735153e-05,3.43821284467819
"Has2os","Has2os",1.15959812155856,2.14122277100871,5.19349596465906,8.51322220827568e-06,5.83608341738736e-05,3.42138496299341
"Sertad2","Sertad2",-0.366617636922661,5.38079872968268,-5.40800721178826,4.41691952221909e-06,3.27534987574738e-05,3.41602498292429
"Fkbp11","Fkbp11",-0.553121980970452,4.59782909537032,-5.39276387677899,4.62797288094141e-06,3.41682253124823e-05,3.41488769016485
"Ndufaf1","Ndufaf1",0.605219768448026,4.19598599513314,5.29566655111527,6.22943887773347e-06,4.42740481201804e-05,3.41208925983496
"Aspm","Aspm",-1.03635508481562,2.6280943808339,-5.20116610007036,8.3160568639116e-06,5.71420144906401e-05,3.40419591645381
"Gna13","Gna13",-0.411641154836818,6.25555779477357,-5.4417502316371,3.98325429685066e-06,2.97057106158307e-05,3.39786676900431
"Bpnt1","Bpnt1",0.538649420759981,4.83459295999999,5.31808456213346,5.81651770815166e-06,4.15898641944081e-05,3.39780024391549
"Bcl2l10","Bcl2l10",3.02472026029854,0.316821386947194,5.27237026403714,6.68949909053099e-06,4.71743635804451e-05,3.38164129623457
"Cybc1","Cybc1",-0.376449054351768,4.63667059456856,-5.36278901761108,5.0727702881064e-06,3.69663643354412e-05,3.38011037289682
"Ro60","Ro60",-0.440844031619591,4.99384311805849,-5.36403988030265,5.05338364201768e-06,3.68478493254169e-05,3.37657795673
"Heatr5a","Heatr5a",-0.66558238351559,3.6502047371965,-5.29991536672774,6.14899696923208e-06,4.37550459849217e-05,3.37608755471206
"Txn2","Txn2",0.30488171923098,7.57159123143714,5.44361985532434,3.96050842314729e-06,2.95547617813357e-05,3.37486088693804
"Rnf157","Rnf157",-0.907312158307623,1.70317207613751,-5.14811383992271,9.77869747086682e-06,6.61519912622057e-05,3.37226128500443
